,application_id,amount,duration_in_days,check_field_1,check_field_2,check_field_3,earned,spendings,prev_amount,start_date,finish_date
1696,89876,1300,27.0,False,False,False,8000,17100,2900,2017-12-31,2018-08-16
1697,31291,2000,4.0,True,True,True,17500,17500,2300,2017-07-31,2018-09-23
1698,86034,2000,27.0,False,False,True,14000,12900,2900,2017-02-17,2019-01-01
1699,52927,1200,40.0,False,False,False,10500,1700,500,2017-05-05,2018-04-24
1700,28316,2500,13.0,False,True,False,11000,8300,2200,2017-02-23,2018-06-03
1701,90392,2000,36.0,True,False,False,13000,10300,1900,2017-05-23,2018-07-29
1702,39009,2400,7.0,False,False,True,17000,8700,900,2017-10-27,2018-07-12
1703,95607,1300,28.0,False,False,False,10000,4900,1000,2017-01-21,2018-03-06
1704,31862,900,45.0,False,False,False,3500,7700,1900,2017-01-31,2018-10-15
1705,48746,2100,27.0,False,True,False,8000,10500,2700,2017-12-11,2018-09-02
1706,74785,2400,32.0,False,False,False,6000,5900,3300,2017-01-02,2018-08-25
1707,95255,3300,2.0,False,True,False,8000,12700,1900,2017-03-05,2018-10-27
1708,80963,2600,13.0,False,False,False,16500,12100,700,2017-04-27,2018-11-27
1709,78596,1600,10.0,True,False,False,6500,2900,2600,2017-03-06,2018-02-01
1710,17850,900,33.0,False,True,False,15500,3100,1000,2017-01-02,2018-05-12
1711,17843,800,2.0,False,False,True,15500,15300,2100,2017-03-03,2018-11-22
1712,23504,3000,32.0,True,True,True,19500,9500,1400,2017-05-22,2018-09-04
1713,80695,1800,31.0,True,False,False,12500,12900,2100,2017-08-05,2018-12-08
1714,69427,3300,25.0,True,True,False,19500,7100,1600,2017-02-17,2018-01-29
1715,63237,3400,4.0,True,False,False,17000,2900,900,2017-01-12,2018-11-06
1716,27027,900,18.0,True,True,False,3000,16500,1200,2017-08-03,2018-03-22
1717,65818,2200,1.0,True,True,True,12500,11700,3000,2017-10-01,2018-02-07
1718,44497,500,22.0,True,True,False,8500,13700,2000,2017-07-12,2018-03-07
1719,79816,3400,15.0,False,True,True,5000,17700,3000,2017-07-26,2018-01-28
1720,29679,800,8.0,True,True,True,11500,10100,600,2017-03-31,2018-06-18
1721,10165,2100,21.0,True,False,True,5500,5100,2500,2017-11-16,2018-11-05
1722,73692,2400,30.0,False,False,True,6500,16100,800,2017-10-15,2018-11-01
1723,21233,2900,19.0,True,True,True,3000,11500,1700,2017-04-01,2018-04-17
1724,49264,1900,6.0,True,True,True,3500,4700,1000,2017-05-12,2018-11-11
1725,21361,2600,24.0,True,False,True,9000,1500,3000,2017-11-05,2018-09-30
1726,61822,1800,4.0,False,False,True,6500,2900,700,2017-07-18,2018-10-10
1727,93354,3000,38.0,True,True,True,13000,6900,900,2017-02-22,2018-10-14
1728,54458,1000,38.0,False,False,True,13000,900,1200,2017-12-24,2018-12-13
1729,36546,2300,32.0,False,True,True,18000,11700,3400,2017-03-20,2018-04-29
1730,87316,1100,23.0,True,True,False,14000,14500,2000,2017-03-23,2018-12-17
1731,27744,1500,26.0,True,False,True,18000,15700,2800,2017-04-19,2018-06-24
1732,70861,2700,13.0,False,False,False,6000,13300,1100,2017-04-26,2018-08-23
1733,23409,1400,29.0,True,False,False,15500,8700,1300,2017-10-28,2018-05-07
1734,77152,600,10.0,False,False,True,5500,9900,1100,2017-06-20,2018-06-16
1735,27354,2300,43.0,True,True,True,13000,5300,500,2017-09-13,2018-05-03
1736,37918,1800,34.0,True,True,True,9500,2500,800,2017-05-19,2018-12-19
1737,90217,3200,27.0,True,False,False,13000,10900,2900,2017-02-27,2018-11-26
1738,24061,1700,33.0,True,False,False,16000,5700,2000,2017-09-06,2018-04-05
1739,13200,1600,11.0,False,True,False,15000,1900,2400,2017-10-20,2018-10-06
1740,16307,3400,4.0,True,False,True,7000,12700,1000,2017-12-20,2018-10-13
1741,20407,700,30.0,False,True,False,19500,11500,500,2017-05-25,2018-10-29
1742,69087,2700,2.0,False,False,False,7000,13300,2700,2017-08-21,2018-11-10
1743,65610,1600,9.0,True,False,False,9000,10100,2900,2017-10-24,2018-06-18
1744,82257,2400,40.0,True,True,True,14500,3900,1300,2017-08-09,2018-01-27
1745,61449,900,22.0,False,True,False,10500,7500,3400,2017-09-21,2018-03-26
1746,96666,800,22.0,True,False,False,6000,1700,2400,2017-08-17,2018-05-05
1747,91442,1700,32.0,True,True,True,7000,8100,2000,2017-04-04,2018-04-10
1748,15811,900,32.0,False,False,True,4500,8100,2300,2017-10-01,2018-12-18
1749,44682,700,14.0,False,False,True,9000,3300,1400,2017-02-18,2018-02-08
1750,96278,900,39.0,True,True,False,4000,13900,600,2017-07-13,2018-07-23
1751,99053,500,12.0,False,False,True,6500,17500,1800,2017-09-08,2018-01-18
1752,32237,3200,38.0,False,True,True,4500,8700,1300,2017-11-21,2018-04-14
1753,56430,1200,36.0,True,False,True,14500,6100,2900,2017-03-04,2018-11-05
1754,53523,2200,42.0,False,False,True,7000,8300,2400,2017-05-11,2018-05-28
1755,11905,1800,40.0,True,True,True,16500,4300,3300,2017-04-18,2018-02-24
1756,45968,2200,33.0,False,False,True,8000,3100,600,2017-09-16,2018-12-01
1757,82083,2500,6.0,True,True,False,5000,17700,1700,2017-01-16,2018-08-13
1758,98710,1900,31.0,True,True,False,16000,4500,1600,2017-06-17,2018-08-12
1759,72773,900,23.0,True,True,False,18000,17300,3200,2017-03-10,2018-11-23
1760,96167,1800,16.0,True,True,False,18000,8900,1800,2017-06-16,2018-09-24
1761,23132,3000,42.0,True,True,False,19500,17300,3100,2017-05-01,2018-12-31
1762,56509,1200,29.0,True,True,False,17500,7300,3300,2017-07-19,2018-09-19
1763,55111,2000,43.0,True,True,False,10500,9700,600,2017-05-12,2018-07-20
1764,88209,900,12.0,False,True,False,15000,15300,3200,2017-06-09,2018-10-03
1765,40502,1700,23.0,True,True,False,14000,9900,900,2017-03-06,2018-11-02
1766,90280,2500,34.0,True,True,False,19500,8300,1700,2017-11-21,2018-11-14
1767,76682,2800,1.0,True,False,True,10500,3100,3000,2017-07-02,2018-06-17
1768,24731,800,13.0,False,True,True,3500,700,600,2017-07-01,2018-08-29
1769,72467,1500,28.0,True,True,True,13000,7900,3400,2017-09-22,2018-06-20
1770,88027,3100,22.0,True,True,False,12000,15300,3300,2017-12-05,2018-04-23
1771,43949,1100,28.0,True,False,False,14500,6500,2800,2017-08-08,2018-11-21
1772,15717,1500,22.0,False,True,False,4000,2900,1000,2017-03-16,2018-06-18
1773,62525,2800,36.0,True,True,False,16000,17700,1800,2017-05-10,2018-06-06
1774,24113,1600,27.0,False,False,False,8500,9900,1600,2017-03-03,2018-03-09
1775,56500,2900,38.0,True,True,True,8000,17700,2500,2017-05-01,2018-05-20
1776,82875,2600,28.0,True,False,False,9500,6100,1900,2017-09-22,2018-08-14
1777,37851,1900,40.0,True,False,False,18500,1100,3400,2017-03-07,2018-07-03
1778,61266,2200,20.0,False,False,False,5000,10900,800,2017-06-25,2018-03-30
1779,87554,3100,24.0,True,True,True,7000,4700,1000,2017-03-23,2018-10-03
1780,98753,2600,15.0,False,False,False,3000,5500,3000,2017-02-24,2018-06-01
1781,68153,3100,39.0,False,False,False,10000,16900,600,2017-06-14,2018-11-20
1782,41232,3000,34.0,False,False,False,3500,1900,1500,2017-05-06,2018-02-17
1783,13762,1600,36.0,True,True,True,15500,5100,1400,2017-08-04,2018-10-20
1784,60779,1200,43.0,True,False,True,9500,17100,900,2017-09-30,2018-10-20
1785,36793,3300,44.0,True,True,False,13000,9300,2000,2017-05-03,2018-10-24
1786,36821,1700,39.0,True,True,False,5000,13900,1100,2017-05-14,2018-09-27
1787,93674,1900,13.0,False,True,True,3000,16900,900,2017-01-24,2018-09-13
1788,25401,1200,40.0,True,True,False,8000,4700,1100,2017-03-20,2018-04-11
1789,36492,3200,22.0,True,False,True,11500,14700,1400,2017-10-28,2018-12-23
1790,49604,1900,28.0,False,True,False,16000,14900,2400,2017-07-23,2018-11-21
1791,64684,1200,11.0,True,True,True,16500,1300,2800,2017-01-03,2018-10-02
1792,71868,1500,17.0,True,False,True,15500,14300,3200,2017-10-26,2018-09-08
1793,84512,3200,38.0,True,True,False,3500,13700,3200,2017-08-31,2018-01-16
1794,79260,600,9.0,False,True,True,18500,16500,1700,2017-07-03,2018-10-07
1795,26068,700,28.0,False,True,False,9500,16100,2400,2017-10-11,2018-12-16
1796,19566,1100,7.0,False,False,True,8000,13500,2900,2017-05-29,2018-06-30
1797,28846,1100,38.0,True,True,False,19000,8500,500,2017-02-24,2018-07-05
1798,53185,2300,9.0,False,False,False,12500,11500,1500,2017-07-05,2018-01-01
1799,33692,1300,17.0,True,False,False,12000,13900,2800,2017-09-20,2018-11-03
1800,18945,900,21.0,False,True,True,10500,7700,2700,2017-12-18,2018-02-08
1801,69468,2500,27.0,True,True,False,10500,17900,1300,2017-11-06,2018-02-20
1802,25184,3000,21.0,False,True,True,3000,1700,700,2017-02-06,2018-02-08
1803,67913,2000,26.0,True,False,True,14000,15900,2800,2017-10-29,2018-02-15
1804,20932,800,21.0,False,False,True,5000,3700,1900,2017-02-27,2018-09-20
1805,59264,2800,8.0,False,False,False,5500,2100,1300,2017-09-28,2018-04-19
1806,19647,2100,14.0,True,True,True,3000,2900,2600,2017-05-29,2018-11-09
1807,13189,1200,19.0,False,True,False,6000,2300,2900,2017-04-01,2018-12-11
1808,22493,3300,19.0,True,False,True,13500,11300,2500,2017-10-15,2018-12-14
1809,75148,600,21.0,False,False,False,10500,4900,2100,2017-02-22,2018-05-24
1810,46201,500,15.0,False,False,True,6500,16100,3200,2017-07-18,2018-01-20
1811,11240,3200,32.0,True,True,True,15500,6100,1500,2017-05-20,2018-03-20
1812,90832,2000,37.0,True,True,True,7500,6100,2300,2017-07-28,2018-03-15
1813,72138,1500,12.0,True,False,False,11500,11900,600,2017-06-27,2018-06-29
1814,69900,1400,6.0,True,True,False,5500,11700,3300,2017-02-10,2018-11-06
1815,80736,800,17.0,False,True,False,12500,16700,2300,2017-07-03,2018-07-14
1816,65947,2800,24.0,True,True,True,13000,7700,1400,2017-10-04,2018-09-21
1817,46559,700,17.0,False,True,True,17500,17500,3000,2017-08-16,2018-02-25
1818,44147,900,36.0,False,False,False,12500,12700,2900,2017-06-27,2018-11-14
1819,81669,2700,42.0,False,False,False,17500,13900,3400,2017-03-13,2018-05-12
1820,88971,3100,19.0,False,True,True,17000,15700,800,2017-01-16,2018-11-22
1821,45293,2800,26.0,True,False,False,18000,4300,1900,2017-10-02,2018-04-26
1822,71656,3200,27.0,False,True,False,15500,13700,600,2017-06-17,2018-04-03
1823,87029,1600,35.0,False,False,False,13000,1900,3000,2017-03-04,2018-10-17
1824,29588,500,39.0,False,True,False,17500,17900,2900,2017-05-26,2018-04-30
1825,79784,1900,29.0,False,True,True,3500,17100,3400,2017-07-08,2018-03-22
1826,61071,1200,33.0,True,False,False,18000,2700,2300,2017-06-15,2018-08-18
1827,51535,500,21.0,False,False,False,19000,16100,2800,2017-08-09,2018-07-15
1828,21306,600,16.0,True,True,True,18000,1500,3400,2017-02-26,2018-07-02
1829,77111,1400,32.0,True,True,False,19500,4100,700,2017-11-22,2018-12-10
1830,23521,2400,9.0,False,True,True,12500,11900,3300,2017-08-29,2018-11-10
1831,62427,1700,35.0,False,False,True,13500,3300,1400,2017-09-11,2018-06-15
1832,93474,2700,19.0,True,False,False,8000,16700,1100,2017-12-06,2018-02-17
1833,91796,1300,45.0,False,True,False,4000,10500,700,2017-09-28,2018-02-12
1834,65501,2900,10.0,False,True,False,5000,17700,1700,2017-10-08,2018-08-01
1835,48921,2500,28.0,False,False,False,19500,11700,1900,2017-08-15,2018-08-21
1836,17926,600,9.0,False,False,True,10500,12700,800,2017-05-13,2018-03-02
1837,34359,2000,45.0,False,False,True,18500,2300,1300,2017-05-15,2018-08-01
1838,51674,1700,22.0,False,False,True,18500,4700,800,2017-02-23,2018-08-02
1839,37732,3200,9.0,True,False,False,8000,6500,2700,2017-02-24,2018-06-16
1840,10245,2700,41.0,False,False,True,7000,10700,500,2017-03-26,2018-01-04
1841,93052,1700,7.0,True,True,True,14500,6900,2500,2017-05-26,2018-11-16
1842,79086,1600,25.0,True,True,True,4000,12500,2700,2017-01-11,2018-10-11
1843,69946,2700,44.0,False,True,False,8000,9500,2300,2017-12-30,2018-03-02
1844,11814,2700,32.0,False,False,True,5500,5700,3100,2017-03-19,2018-09-06
1845,91587,1400,31.0,False,True,False,17500,13500,3100,2017-02-15,2018-05-21
1846,10955,2600,44.0,False,False,False,15000,2700,1700,2017-01-11,2018-01-22
1847,18811,3000,1.0,True,True,False,6000,14100,1100,2017-10-10,2018-12-27
1848,35161,2500,19.0,False,True,True,17500,16300,1300,2017-01-18,2018-12-18
1849,98390,1900,16.0,False,False,True,4500,17300,1600,2017-10-09,2018-04-24
1850,82242,1000,29.0,True,False,True,13500,15700,2200,2017-08-07,2018-05-09
1851,78797,2800,28.0,False,True,True,11500,3300,2300,2017-05-26,2018-08-16
1852,36063,2200,35.0,False,False,True,5000,17500,700,2017-02-21,2018-04-19
1853,99647,2900,43.0,True,True,False,17500,2500,2500,2017-09-28,2018-10-14
1854,22261,3100,25.0,True,False,True,19500,10900,2800,2017-06-27,2018-03-07
1855,69531,3200,34.0,True,True,True,9000,16500,3100,2017-06-17,2018-12-07
1856,69535,2000,12.0,True,False,True,16000,4900,1100,2017-09-27,2018-12-24
1857,76863,1900,7.0,False,False,True,6000,6900,2700,2017-05-13,2018-02-20
1858,18780,2900,13.0,False,True,True,11500,8500,700,2017-11-01,2018-03-03
1859,66612,1700,8.0,False,True,True,9000,3100,3000,2017-11-27,2018-04-13
1860,63275,600,32.0,True,True,True,7000,16500,2900,2017-04-29,2018-02-19
1861,59314,1100,10.0,True,True,True,16500,4500,2200,2017-08-04,2018-02-11
1862,99760,2800,30.0,False,True,True,4000,12100,2500,2017-04-09,2018-11-03
1863,59650,1900,12.0,False,False,True,12500,4100,2500,2017-02-05,2018-01-29
1864,50749,2000,12.0,True,False,True,5500,15100,2600,2017-09-14,2018-12-04
1865,71474,2400,12.0,True,True,False,10500,9500,700,2017-06-13,2018-01-20
1866,42475,3000,12.0,False,True,True,10500,12700,900,2017-10-08,2018-05-29
1867,49447,1800,13.0,True,False,False,18000,8300,3300,2017-08-02,2018-03-16
1868,83716,1800,43.0,True,True,True,19500,3500,1200,2017-07-04,2018-12-21
1869,76914,700,9.0,True,True,False,18000,2700,600,2017-05-10,2018-05-10
1870,46236,900,38.0,True,True,False,10000,2300,800,2017-10-12,2018-11-21
1871,54522,2100,20.0,False,False,True,11500,10900,2000,2017-05-30,2018-10-03
1872,52229,2600,40.0,False,False,True,5500,16100,3200,2017-09-06,2018-04-23
1873,44724,1100,31.0,False,True,True,10000,1700,3300,2017-04-29,2018-10-18
1874,70740,3300,13.0,True,False,True,17000,900,3000,2017-09-29,2018-08-12
1875,91879,1000,26.0,False,True,False,10500,6100,3400,2017-08-03,2018-05-26
1876,57630,1700,14.0,True,True,False,9500,3500,2300,2017-09-27,2018-03-20
1877,18728,1400,1.0,True,False,True,17500,14100,1800,2017-11-01,2018-02-10
1878,92609,1200,27.0,False,False,False,15000,1100,3300,2017-02-05,2018-08-21
1879,49490,2200,8.0,False,True,False,7000,900,2900,2017-08-22,2018-06-11
1880,49890,1500,26.0,True,False,True,12500,15100,1200,2017-05-17,2018-07-21
1881,76169,2000,43.0,True,True,True,6500,10500,1100,2017-03-18,2018-11-22
1882,80585,2700,11.0,True,False,True,19000,9700,2800,2017-05-31,2018-11-09
1883,40447,1100,40.0,False,False,True,18500,6300,3100,2017-03-30,2018-01-09
1884,54136,2100,4.0,False,False,True,10000,3100,1000,2017-06-10,2018-07-19
1885,31404,1200,1.0,True,False,True,15500,13500,1000,2017-03-08,2018-09-21
1886,54037,1200,15.0,False,True,False,18500,13500,3400,2017-12-23,2018-08-15
1887,75271,800,42.0,True,False,True,15500,8900,700,2017-12-14,2018-06-12
1888,49909,900,40.0,False,True,False,16500,11900,2300,2017-08-30,2018-03-13
1889,45268,3100,15.0,False,False,True,6000,15100,2500,2017-11-27,2018-12-03
1890,11979,3400,18.0,False,True,True,8000,15300,600,2017-05-24,2018-07-02
1891,83610,3100,15.0,True,False,False,11500,8300,3200,2017-04-23,2018-10-02
1892,37216,2400,9.0,True,True,True,7000,5900,2200,2017-05-10,2018-11-26
1893,13034,1900,42.0,False,False,True,5500,14500,1200,2017-09-11,2018-09-25
1894,69959,3400,13.0,False,True,True,3500,9100,1600,2017-09-18,2018-02-14
1895,95463,900,4.0,False,True,True,11500,8100,2100,2017-03-02,2018-09-17
1896,66077,700,19.0,True,True,True,15500,7900,3200,2017-03-14,2018-02-14
1897,11331,3100,39.0,True,True,False,4500,12700,2200,2017-05-23,2018-04-14
1898,77538,1700,4.0,False,False,False,7000,9900,1700,2017-03-23,2018-06-06
1899,80294,1000,3.0,False,False,True,14500,15700,1300,2017-01-04,2018-02-21
1900,15387,1300,31.0,True,False,True,4000,8700,2900,2017-11-14,2018-11-01
1901,57284,1300,14.0,True,False,False,18000,17900,2700,2017-08-12,2018-01-10
1902,39544,1300,19.0,True,True,True,3000,16300,1600,2017-03-29,2018-12-22
1903,27807,1800,14.0,False,False,False,18500,15700,2000,2017-10-03,2018-03-24
1904,94898,1800,13.0,True,False,False,10500,900,2200,2017-10-30,2018-04-01
1905,42691,1700,16.0,True,True,False,10500,900,700,2017-03-01,2018-11-11
1906,98408,2200,14.0,False,False,True,5000,7100,1900,2017-08-14,2018-02-22
1907,97559,500,34.0,False,True,True,7000,12900,2200,2017-12-19,2018-02-14
1908,43938,2900,11.0,False,False,False,11500,15300,3400,2017-01-04,2018-12-23
1909,70556,1300,19.0,False,False,True,17500,9100,2300,2017-08-27,2018-03-10
1910,51898,1800,41.0,False,False,False,13500,17300,1800,2017-05-30,2018-07-30
1911,37641,1800,22.0,False,True,False,13500,1100,900,2017-06-25,2018-11-02
1912,57752,800,23.0,True,True,False,12000,17300,3400,2017-03-05,2018-03-24
1913,53040,2200,35.0,True,False,False,5500,9300,3000,2017-09-22,2018-09-07
1914,11961,2500,29.0,True,True,True,12000,7300,1200,2017-07-18,2018-10-19
1915,41757,500,6.0,True,False,True,19000,8300,2300,2017-06-28,2018-12-21
1916,12582,900,11.0,True,False,True,15000,5900,3300,2017-09-23,2018-05-25
1917,80569,1100,27.0,False,True,True,11000,4300,500,2017-06-08,2018-08-19
1918,54171,2000,33.0,True,False,True,12500,10700,1500,2017-09-29,2018-11-25
1919,97206,2800,18.0,False,True,True,7500,6700,2200,2017-03-22,2018-07-16
1920,26062,3000,6.0,True,True,True,7500,14900,1900,2017-04-01,2018-03-18
1921,17155,3000,16.0,False,True,False,19500,16300,2200,2017-12-13,2018-07-22
1922,48334,2300,38.0,False,False,True,17500,5300,2000,2017-08-31,2018-10-10
1923,92100,2900,8.0,False,True,True,3500,10100,3000,2017-03-04,2018-10-05
1924,65417,2200,25.0,False,True,True,3000,10500,1200,2017-10-08,2018-05-15
1925,17767,3000,13.0,True,False,True,11000,3700,3100,2017-10-31,2018-07-14
1926,99879,3300,26.0,True,True,False,19000,11900,2700,2017-10-17,2018-01-17
1927,29415,1900,34.0,False,False,False,9000,9700,1600,2017-09-17,2018-08-14
1928,43869,2500,33.0,True,False,False,19500,11500,1900,2017-05-19,2018-12-06
1929,27393,600,43.0,False,False,False,18000,1300,3400,2017-05-05,2018-10-30
1930,87772,2100,25.0,False,True,True,8000,15900,2200,2017-07-21,2018-01-13
1931,88309,2000,44.0,True,True,True,5500,9900,3000,2017-05-03,2018-01-02
1932,43985,1300,25.0,False,False,True,10000,3500,1500,2017-10-06,2018-12-28
1933,81562,2700,24.0,True,False,True,8000,16100,2900,2017-02-27,2018-08-04
1934,34905,500,45.0,False,True,False,10000,10700,2400,2017-06-20,2018-05-03
1935,35763,2400,20.0,False,True,False,9000,1100,2000,2017-03-18,2018-10-18
1936,60695,3200,9.0,False,True,True,9500,14700,3100,2017-06-13,2018-03-19
1937,61756,700,44.0,False,True,True,19000,12500,2900,2017-09-01,2018-04-25
1938,49588,1700,17.0,False,True,False,6500,10100,700,2017-03-16,2018-02-14
1939,65057,2400,34.0,False,False,False,11000,9900,3400,2017-07-28,2018-08-11
1940,77194,1800,24.0,True,True,True,14000,15500,1000,2017-01-14,2018-07-28
1941,94728,2200,44.0,False,False,False,9500,5300,2100,2017-01-22,2018-07-13
1942,85329,3100,45.0,False,False,False,3500,5300,2800,2017-03-02,2018-09-04
1943,82554,3300,39.0,False,True,False,9000,1500,1500,2017-07-23,2018-04-09
1944,33592,3300,44.0,False,True,True,16000,10700,1100,2017-03-09,2018-04-30
1945,53328,900,27.0,True,True,False,17000,13100,2300,2017-03-11,2018-04-19
1946,23602,800,28.0,False,True,True,3500,15300,900,2017-08-14,2018-04-20
1947,28549,1700,13.0,False,True,True,17000,7500,1000,2017-07-20,2018-11-29
1948,95716,1600,31.0,True,True,False,12500,15700,2200,2017-06-03,2018-05-17
1949,24068,2800,12.0,False,False,True,14500,12900,800,2017-01-01,2018-04-24
1950,33998,2000,30.0,True,False,False,19000,1100,1000,2017-07-13,2018-10-02
1951,43311,1400,36.0,True,True,True,14000,16700,2900,2017-02-15,2018-08-05
1952,78084,1000,36.0,True,True,True,8500,12300,2300,2017-11-18,2018-01-01
1953,19621,1400,35.0,True,True,True,6500,12900,1400,2017-08-20,2018-09-02
1954,22329,2400,36.0,True,False,True,8500,6100,1200,2017-08-06,2018-06-24
1955,19001,600,23.0,True,True,False,15000,6100,2100,2017-07-26,2018-05-14
1956,67390,600,37.0,True,True,True,12000,12300,600,2017-09-28,2018-03-03
1957,40458,3300,23.0,True,True,False,11000,8500,3200,2017-10-29,2018-03-27
1958,61649,2800,2.0,True,True,True,19500,12300,2300,2017-02-16,2018-04-06
1959,32130,3100,25.0,False,True,False,13000,17100,3100,2017-11-26,2018-02-16
1960,85871,2100,34.0,True,True,False,13500,15700,2400,2017-01-08,2018-03-26
1961,53744,800,12.0,True,False,False,14000,11100,900,2017-12-09,2018-03-12
1962,11962,3200,12.0,False,False,False,11500,11500,2900,2017-08-16,2018-07-11
1963,29843,700,7.0,True,True,False,17500,9500,1400,2017-01-19,2018-04-18
1964,74908,2400,33.0,True,False,False,14500,5500,1200,2017-01-15,2018-01-30
1965,40316,1700,3.0,False,False,False,14500,16300,1500,2017-04-09,2018-02-22
1966,84566,900,41.0,False,True,True,4500,14700,2800,2017-05-21,2018-08-27
1967,90725,2200,32.0,False,True,False,12500,7500,2000,2017-04-21,2018-04-09
1968,61838,2900,1.0,False,False,True,15500,10300,700,2017-10-25,2018-12-01
1969,18359,1200,11.0,False,False,True,8500,11900,1500,2017-05-06,2018-04-02
1970,48449,600,,True,False,True,19500,15500,2800,2017-08-08,2018-01-22
1971,72547,2400,,True,False,True,10500,3100,2600,2017-11-05,2018-07-15
1972,64973,1900,,True,True,True,4000,10500,1900,2017-06-18,2018-04-05
1973,29977,1200,,False,False,False,13000,15300,1600,2017-03-21,2018-03-13
1974,37640,2400,,False,False,True,11000,13300,2700,2017-05-20,2018-10-12
1975,80360,800,,False,False,False,7500,16900,2700,2017-12-02,2018-09-15
1976,21638,1100,,True,False,True,13000,1100,800,2017-12-16,2018-08-02
1977,22977,1000,,True,False,False,13000,13900,600,2017-05-09,2018-05-14
1978,64929,1400,,False,True,False,17000,17300,1400,2017-10-18,2018-12-01
1979,87414,2600,,False,False,False,8500,5100,700,2017-11-17,2018-02-15
1980,82339,3100,,False,False,True,10500,6500,2900,2017-08-01,2018-10-15
1981,79173,2200,,True,False,True,17000,11700,2600,2017-07-23,2018-02-13
1982,31383,1000,,False,False,True,13500,14100,1400,2017-04-13,2018-07-23
1983,76405,1900,,True,True,True,12500,9300,2800,2017-08-10,2018-02-25
1984,70413,2300,,True,False,False,12500,17100,1200,2017-07-24,2018-04-06
1985,20319,3000,,True,False,True,14000,15300,1400,2017-11-08,2018-04-04
1986,68927,900,,True,False,False,11000,13100,1300,2017-12-22,2018-11-01
1987,45707,700,,True,True,True,16000,17500,3300,2017-11-21,2018-03-15
1988,19525,600,,True,False,True,8000,13700,2600,2017-02-05,2018-06-28
1989,86145,900,,True,True,True,11500,8300,2100,2017-02-10,2018-01-15
1990,38228,1200,,True,True,True,10000,10700,2100,2017-05-21,2018-08-30
1991,91870,1400,,False,True,False,3000,5700,3000,2017-06-04,2018-12-28
1992,89605,2800,,True,False,False,5000,9900,3000,2017-06-06,2018-12-22
1993,74655,2100,,True,False,True,4000,12100,1700,2017-07-20,2018-03-05
1994,82147,1900,,False,False,False,7000,11300,3200,2017-01-30,2018-05-06
1995,86591,1800,,True,True,True,14000,11900,3000,2017-02-11,2018-01-17
1996,16526,1300,,False,True,True,12500,12500,2000,2017-05-12,2018-01-13
1997,44901,3400,,True,False,True,6000,3500,1600,2017-11-16,2018-09-30
1998,34952,1300,,True,True,True,9500,3500,3300,2017-08-21,2018-10-16
1999,58874,2200,,True,False,False,3500,11900,3300,2017-02-02,2018-02-25
